
0;22
0;25
0;28
0;31
0;35
0;38
0;40
0;43
0;46
0;50
0;52
0;55
0;57
0;60
0;65
0;68
0;71
0;74
0;77
0;80
0;83
0;86
0;89
0;92
0;95
0;98
0;101
0;104
0;107
0;110
0;113
0;116
0;119
0;122
0;125
0;128
0;131
0;134
0;137
0;140
0;143
0;146
0;149
0;152
0;155
0;158
0;161
0;164
0;167
0;170
0;173
0;176
0;179
0;182
0;185
0;188
0;191
0;194
0;197
0;200
0;203
0;206
0;209
0;212
0;215
0;218
0;221
0;224
0;227
0;230
0;233
0;236
0;239
0;242
0;245
0;248
0;251
0;254
0;257
0;260
0;263
0;266
0;269
0;272
0;275
0;278
0;281
0;284
0;287
0;290
0;293
0;296
0;299
0;302
0;305
0;308
0;311
0;314
0;317
0;320
0;323
0;326
0;329
0;332
0;335
0;338
0;341
0;344
0;347
0;350
0;353
0;356
0;359
0;362
0;365
0;368
0;371
0;374
0;377
0;380
0;383
0;386
0;389
0;392
0;395
0;398
0;401
0;404
0;407
0;410
0;413
0;416
0;419
0;422
0;425
0;428
0;431
0;434
0;437
0;440
0;443
0;446
0;449
0;452
0;455
0;458
0;461
0;464
0;467
0;470
0;473
0;476
0;479
0;482
0;485
0;488
0;491
0;494
0;497
0;500
0;503
0;506
0;509
0;512
0;515
0;518
0;521
0;524
0;527
0;530
0;533
0;536
0;539
0;542
0;545
0;548
0;551
0;554
0;557
0;560
0;563
0;566
0;569
0;572
0;575
0;578
0;581
0;584
0;587
0;590
0;593
0;596
0;599
0;602
0;605
0;608
0;611
0;614
0;617
0;620
0;623
0;626
0;629
0;632
0;635
0;638
0;641
0;644
0;647
0;650
0;653
0;656
0;659
0;662
0;665
0;668
0;671
0;674
0;677
0;680
0;683
0;686
0;689
0;692
0;695
0;698
0;701
0;704
0;707
0;710
0;713
0;716
0;719
0;722
0;725
0;728
0;731
0;734
0;737
0;740
0;743
0;746
0;749
0;752
0;755
0;758
0;761
0;764
0;767
0;770
0;773
0;776
0;779
0;782
0;785
0;788
0;791
0;794
0;797
0;800
0;803
0;806
0;809
0;812
0;815
0;818
0;821
0;824
0;827
0;830
0;833
0;836
0;839
0;842
0;845
0;848
0;851
0;854
0;857
0;860
0;863
0;866
0;869
0;872
0;875
0;878
0;881
0;884
0;887
0;890
0;893
0;896
0;899
0;902
0;905
0;908
0;911
0;914
0;917
0;920
0;923
0;926
0;929
0;932
0;935
0;938
0;941
0;944
0;947
0;950
0;953
0;956
0;959
0;962
0;965
0;968
0;971
0;974
0;977
0;980
0;983
0;986
0;989
0;992
0;995
0;998
0;1001
0;1004
0;1007
0;1010
0;1013
0;1016
0;1019
0;1022
0;1025
0;1028
0;1031
0;1034
0;1037
0;1040
0;1043
0;1046
0;1049
0;1052
0;1055
0;1058
0;1061
0;1064
0;1067
0;1070
0;1073
0;1076
0;1079
0;1082
0;1085
0;1088
0;1091
0;1094
0;1097
0;1100
0;1103
0;1106
0;1109
0;1112
0;1115
0;1118
0;1121
0;1124
0;1127
0;1130
0;1133
0;1136
0;1139
0;1142
0;1145
0;1148
0;1151
0;1154
0;1157
0;1160
0;1163
0;1166
0;1169
0;1172
0;1175
0;1178
0;1181
0;1184
0;1187
0;1190
0;1193
0;1196
0;1199
0;1202
0;1205
0;1208
0;1211
0;1214
0;1217
0;1220
0;1223
0;1226
0;1229
0;1232
0;1235
0;1238
0;1241
0;1244
0;1247
0;1250
0;1253
0;1256
0;1259
0;1262
0;1265
0;1268
0;1271
0;1274
0;1277
0;1280
0;1283
0;1286
0;1289
0;1292
0;1295
0;1298
0;1301
0;1304
0;1307
0;1310
0;1313
0;1316
0;1319
0;1322
0;1325
0;1328
0;1331
0;1334
0;1337
0;1340
0;1343
0;1346
0;1349
0;1352
0;1355
0;1358
0;1361
0;1364
0;1367
0;1370
0;1373
0;1376
0;1379
0;1382
0;1385
0;1388
0;1391
0;1394
0;1397
0;1400
0;1403
0;1406
0;1409
0;1412
0;1415
0;1418
0;1421
0;1424
0;1427
0;1430
0;1433
0;1436
0;1439
0;1442
0;1445
0;1448
0;1451
0;1454
0;1457
0;1460
0;1463
0;1466
0;1469
0;1472
0;1475
0;1478
0;1481
0;1484
0;1487
0;1490
0;1493
0;1496
0;1499
0;1502
0;1505
0;1508
0;1511
0;1514
0;1517
0;1520
0;1523
0;1526
0;1529
0;1532
0;1535
0;1538
0;1541
0;1544
0;1547
0;1550
0;1553
0;1557
0;1560
0;1563
0;1566
0;1569
0;1572
0;1575
0;1578
0;1581
0;1584
0;1587
0;1590
0;1593
0;1596
0;1599
0;1602
0;1605
0;1608
0;1611
0;1614
0;1617
0;1620
0;1623
0;1626
0;1629
0;1632
0;1635
0;1638
0;1641
0;1644
0;1647
0;1650
0;1653
0;1656
0;1659
0;1662
0;1665
0;1668
0;1671
0;1674
0;1677
0;1680
0;1683
0;1686
0;1689
0;1692
0;1695
0;1698
0;1701
0;1704
0;1707
0;1710
0;1713
0;1716
0;1719
0;1722
0;1725
0;1728
0;1731
0;1734
0;1737
0;1740
0;1743
0;1746
0;1749
0;1752
0;1755
0;1758
0;1761
0;1764
0;1767
0;1770
0;1773
0;1776
0;1779
0;1782
0;1785
0;1788
0;1791
0;1794
0;1797
0;1800
0;1803
0;1806
0;1809
0;1812
0;1815
0;1818
0;1821
0;1824
0;1827
0;1830
0;1833
0;1836
0;1839
0;1842
0;1845
0;1848
0;1851
0;1854
0;1857
0;1860
0;1863
0;1866
0;1869
0;1872
0;1875
0;1878
0;1881
0;1884
0;1887
0;1890
0;1893
0;1896
0;1899
0;1902
0;1905
0;1908
0;1911
0;1914
0;1917
0;1920
0;1923
0;1926
0;1929
0;1932
0;1935
0;1938
0;1941
0;1944
0;1947
0;1950
0;1953
0;1956
0;1959
0;1962
0;1965
0;1968
0;1971
0;1974
0;1977
0;1980
0;1983
0;1986
0;1989
0;1992
0;1995
0;1998
0;2001
0;2004
0;2007
0;2010
0;2013
0;2016
0;2019
0;2022
0;2025
0;2028
0;2031
0;2034
0;2037
0;2040
0;2043
0;2046
0;2049
0;2052
0;2055
0;2058
0;2061
0;2064
0;2067
0;2070
0;2073
0;2076
0;2079
0;2082
0;2085
0;2088
0;2091
0;2094
0;2097
0;2100
0;2103
0;2106
0;2109
0;2112
0;2115
0;2118
0;2121
0;2124
0;2127
0;2130
0;2133
0;2136
0;2139
0;2142
0;2145
0;2148
0;2151
0;2154
0;2157
0;2160
0;2163
0;2166
0;2169
0;2172
0;2175
0;2178
0;2181
0;2184
0;2187
0;2190
0;2193
0;2196
0;2199
0;2202
0;2205
0;2208
0;2211
0;2214
0;2217
0;2220
0;2223
0;2226
0;2229
0;2232
0;2235
0;2238
0;2241
0;2244
0;2247
0;2250
0;2253
0;2256
0;2259
0;2262
0;2265
0;2268
0;2271
0;2274
0;2277
0;2280
0;2283
0;2286
0;2289
0;2292
0;2295
0;2298
0;2301
0;2304
0;2307
0;2310
0;2313
0;2316
0;2319
0;2322
0;2325
0;2328
0;2331
0;2334
0;2337
0;2340
0;2343
0;2346
0;2349
0;2352
0;2355
0;2358
0;2361
0;2364
0;2367
0;2370
0;2373
0;2376
0;2379
0;2382
0;2385
0;2388
0;2391
0;2394
0;2397
0;2400
0;2403
0;2406
0;2409
0;2412
0;2415
0;2418
0;2421
0;2424
0;2427
0;2430
0;2433
0;2436
0;2439
0;2442
0;2445
0;2448
0;2451
0;2454
0;2457
0;2460
0;2463
0;2466
0;2469
0;2472
0;2475
0;2478
0;2481
0;2484
0;2487
0;2490
0;2493
0;2496
0;2499
0;2502
0;2505
0;2508
0;2511
0;2514
0;2517
0;2520
0;2523
0;2526
0;2529
0;2532
0;2535
0;2538
0;2541
0;2544
0;2547
0;2550
0;2553
0;2556
0;2559
0;2562
0;2565
0;2568
0;2571
0;2574
0;2577
0;2580
0;2583
0;2586
0;2589
0;2592
0;2595
0;2598
0;2601
0;2604
0;2607
0;2610
0;2613
0;2616
0;2619
0;2622
0;2625
0;2628
0;2631
0;2634
0;2637
0;2640
0;2643
0;2646
0;2649
0;2652
0;2655
0;2658
0;2661
0;2664
0;2667
0;2670
0;2673
0;2676
0;2679
0;2682
0;2685
0;2688
0;2691
0;2694
0;2697
0;2700
0;2703
0;2706
0;2709
0;2712
0;2715
0;2718
0;2721
0;2724
0;2727
0;2730
0;2733
0;2736
0;2739
0;2742
0;2745
0;2748
0;2751
0;2754
0;2757
0;2760
0;2763
0;2766
0;2769
0;2772
0;2775
0;2778
0;2781
0;2784
0;2787
0;2790
0;2793
0;2796
0;2799
0;2802
0;2805
0;2808
0;2811
0;2814
0;2817
0;2820
0;2823
0;2826
0;2829
0;2832
0;2835
0;2838
0;2841
0;2844
0;2847
0;2850
0;2853
0;2856
0;2859
0;2862
0;2865
0;2868
0;2871
0;2874
0;2877
0;2880
0;2883
0;2886
0;2889
0;2892
0;2895
0;2898
0;2901
0;2904
0;2907
0;2910
0;2913
0;2916
0;2919
0;2922
0;2925
0;2928
0;2931
0;2934
0;2937
0;2940
0;2943
0;2946
0;2949
0;2952
0;2955
0;2958
0;2961
0;2964
0;2967
0;2970
0;2973
0;2976
0;2979
0;2982
0;2985
0;2988
0;2991
0;2994
0;2997
0;3000
0;3003
0;3006
0;3009
0;3012
0;3015
0;3018
0;3021
0;3024
0;3027
0;3030
0;3033
0;3036
0;3039
0;3042
0;3045
0;3048
0;3051
0;3054
0;3057
0;3060
0;3063
0;3066
0;3069
0;3072
0;3075
0;3078
0;3081
0;3084
0;3087
0;3090
0;3093
0;3096
0;3099
0;3102
0;3105
0;3108
0;3111
0;3114
0;3117
0;3120
0;3123
0;3126
0;3129
0;3132
0;3135
0;3138
0;3141
0;3144
0;3147
0;3150
0;3153
0;3156
0;3159
0;3162
0;3165
0;3168
0;3171
0;3174
0;3177
0;3180
0;3183
0;3186
0;3189
0;3192
0;3195
0;3198
0;3201
0;3204
0;3207
0;3210
0;3213
0;3216
0;3219
0;3222
0;3225
0;3228
0;3231
0;3234
0;3237
0;3240
0;3243
0;3246
0;3249
0;3252
0;3255
0;3258
0;3261
0;3264
0;3267
0;3270
0;3273
0;3276
0;3279
0;3282
0;3285
0;3288
0;3291
0;3294
0;3297
0;3300
0;3303
0;3306
0;3309
0;3312
0;3315
0;3318
0;3321
0;3324
0;3327
0;3330
0;3333
0;3336
0;3339
0;3342
0;3345
0;3348
0;3351
0;3354
0;3357
0;3360
0;3363
0;3366
0;3369
0;3372
0;3375
0;3378
0;3381
0;3384
0;3387
0;3390
0;3393
0;3396
0;3399
0;3402
0;3405
0;3408
0;3411
0;3414
0;3417
0;3420
0;3423
0;3426
0;3429
0;3432
0;3435
0;3438
0;3441
0;3444
0;3447
0;3450
0;3453
0;3456
0;3459
0;3462
0;3465
0;3468
0;3471
0;3474
0;3477
0;3480
0;3483
0;3486
0;3489
0;3492
0;3495
0;3498
0;3501
0;3504
0;3507
0;3510
0;3513
0;3516
0;3519
0;3522
0;3525
0;3528
0;3531
0;3534
0;3537
0;3540
0;3543
0;3546
0;3549
0;3552
0;3555
0;3558
0;3561
0;3564
0;3567
0;3570
0;3573
0;3576
0;3579
0;3582
0;3585
0;3588
0;3591
0;3594
0;3597
0;3600
0;3603
0;3606
0;3609
0;3612
0;3615
0;3618
0;3621
0;3624
0;3627
0;3630
0;3633
0;3636
